Instance,Weight,Version,Path Length,Expanded,Necessary,Elapsed,Reopens,Generated
11,3,0,4580,2522704,210578,10.089,1575605,7664337
11,3,1,4580,845919,125205,5.17612,207215,2580380
11,3,2,4580,340969,69092,2.40417,0,1039209
11,4,0,5782,5055141,2479779,22.1428,3581488,15359585
11,4,1,5618,1098401,1221204,7.80435,241372,3348913
11,4,2,4874,1200484,159677,9.87117,0,3664534
11,5,0,6512,5806719,2861209,28.506,4159707,17649604
11,5,1,5946,1868640,2173705,15.7331,433713,5697260
11,5,2,6808,1184829,2059636,11.5527,0,3614437
12,1.1,0,3639,38831,38985,0.403701,2181,113251
12,1.1,1,3639,37909,38888,0.394506,1370,110587
12,1.1,2,3639,35447,37890,0.371741,0,103406
12,1.2,0,3753,10941,14280,0.0694331,580,32190
12,1.2,1,3753,10760,14272,0.0628864,413,31681
12,1.2,2,3753,9619,13450,0.0572553,0,28318
12,1.3,0,3753,88803,34474,1.1528,16197,263971
12,1.3,1,3753,79124,34288,0.820807,8391,235171
12,1.3,2,3753,61003,28615,0.460861,0,180851
12,1.4,0,4203,39052,47582,0.43952,4970,116976
12,1.4,1,4211,37413,49110,0.432144,2631,112249
12,1.4,2,4259,33679,50876,0.411751,0,101100
12,1.5,0,4441,75230,107075,0.931417,9270,226705
12,1.5,1,4441,68426,105150,0.80439,3695,206543
12,1.5,2,4501,54063,91795,0.444598,0,162857
12,1.6,0,4501,290523,314777,2.60334,64923,879959
12,1.6,1,4501,248394,304064,1.70509,31063,753844
12,1.6,2,4501,162364,220976,1.219,0,491495
12,1.7,0,5041,517352,640641,4.24421,146194,1563932
12,1.7,1,5041,417702,612479,2.94538,63219,1264879
12,1.7,2,4945,255007,417233,1.97401,0,771886
12,1.8,0,5041,950127,922912,5.94068,397211,2879375
12,1.8,1,5077,704502,890799,4.46316,179113,2138981
12,1.8,2,5145,277866,484926,2.08907,0,841750
12,1.9,0,5077,2360093,1855325,11.3054,1195507,7170823
12,1.9,1,5077,1625959,1737580,9.26894,523558,4950173
12,1.9,2,5111,602653,951188,4.4143,0,1832151
12,1,0,3639,98686,96464,1.11137,503,287772
12,1,1,3639,98686,96464,1.02402,503,287772
12,1,2,3639,98686,96464,0.995901,503,287772
12,2,0,5225,1910195,2115528,14.3028,561751,5805793
12,2,1,5225,1448265,1978245,12.0667,185338,4414026
12,2,2,5225,971582,1521907,8.26446,0,2961745
12,3,0,5949,155071,122333,0.729332,64169,463306
12,3,1,5949,83171,97461,0.483273,9039,248938
12,3,2,5949,61589,78954,0.376046,0,184458
12,4,0,7499,12832105,6411027,60.0721,8968974,39090219
12,4,1,7499,2434543,3639805,21.2132,243931,7439918
12,4,2,7499,1876342,3114198,17.1888,0,5736765
12,5,0,8525,3178205,2080145,16.9595,1933381,9571400
12,5,1,8397,1112072,1586414,9.87674,143158,3360427
12,5,2,7989,933654,1385743,9.09668,0,2823210
13,1.1,0,4274,10240123,13295148,125.102,607925,30709257
13,1.1,1,4274,9873154,13166770,140.447,335327,29620691
13,1.1,2,4274,9358459,12924761,123.314,0,28083103
13,1.2,0,4346,6362029,8386300,69.4875,929381,19084480
13,1.2,1,4346,5838262,8241208,69.2021,500530,17530296
13,1.2,2,4346,4973562,7692320,59.0899,0,14942370
13,1.3,0,4492,12253027,14413944,94.7825,3205368,36874500
13,1.3,1,4492,10010731,13803167,88.4238,1354350,30170666
13,1.3,2,4492,7768241,12415554,74.5094,0,23438997
13,1.4,0,4492,26501516,25974022,176.588,8730965,80056356
13,1.4,1,4492,20566620,24737254,161.718,3649829,62254560
13,1.4,2,4492,14530046,21295500,123.478,0,44037536
13,1.5,0,4634,56726090,49571253,405.467,23140781,171771442
13,1.5,1,4636,40221913,46261358,366.181,8938096,122037163
13,1.5,2,4686,25170709,38622399,261.932,0,76528431
13,1.6,0,5288,92496449,79824214,566.055,42705296,281453699
13,1.6,1,5290,62579044,74375993,477.332,16303061,190772983
13,1.6,2,5274,34021570,55054639,295.594,0,103872981
13,1.7,0,5344,64134018,48209447,385.09,33947495,195610816
13,1.7,1,5344,41292283,44535644,290.971,13474342,126226058
13,1.7,2,5604,19695439,31987249,168.779,0,60305681
13,1.8,0,5360,130736237,87408749,558.829,75481244,399193450
13,1.8,1,5360,78542259,79853607,453.492,28204173,240422603
13,1.8,2,5448,29264163,47202509,199.104,0,89717774
13,1.9,0,6104,47519577,34071430,225.327,26575559,145039672
13,1.9,1,6104,27495321,30671903,167.69,8681917,84122767
13,1.9,2,6086,49914520,80524525,637.663,0,153287166
13,1,0,4274,53460117,52632658,581.88,250125,160879862
13,1,1,4274,53460117,52632658,601.607,250125,160879862
13,1,2,4274,53460117,52632658,583.092,250125,160879862
13,2,0,6104,22855953,18988304,109.345,11306110,69816799
13,2,1,6104,14192365,17337219,89.2164,3660990,43475945
13,2,2,6414,29639997,48106519,219.052,0,90923801
13,3,0,6472,2459652,1835541,12.0099,1226557,7475341
13,3,1,6396,2179965,2369493,12.903,639558,6658001
13,3,2,6760,1214268,1976527,9.0379,0,3710927
13,4,0,7924,6193005,3119708,28.2482,4382291,18807337
13,4,1,8118,1328573,2030625,10.8235,161038,4051166
13,4,2,7056,1302451,1200625,12.0112,0,3975403
13,5,0,8248,2897274,1841734,13.4512,1717529,8781039
13,5,1,7840,997519,923526,7.36179,87268,3042468
13,5,2,8618,742751,1289137,5.98316,0,2264214
14,1.1,0,4541,18867932,22911027,247.842,1641720,56330024
14,1.1,1,4541,17862161,22752949,220.72,759336,53372715
14,1.1,2,4549,17006559,22845052,210.755,0,50817484
14,1.2,0,4641,2667293,3712686,17.4807,441840,8008998
14,1.2,1,4641,2384758,3641980,16.2307,203283,7162629
14,1.2,2,4693,3655593,6185887,27.5547,0,10977577
14,1.3,0,4659,167294,253289,2.0392,19076,494988
14,1.3,1,4691,183290,294234,1.40329,13650,543080
14,1.3,2,4691,151760,264713,1.21967,0,449723
14,1.4,0,4841,111507,168514,1.26585,16198,332359
14,1.4,1,4841,99708,162848,0.976468,7654,297400
14,1.4,2,4841,69101,123079,0.48337,0,206102
14,1.5,0,5025,117892,154310,1.27705,30773,350105
14,1.5,1,5025,94420,143892,0.760056,13168,280612
14,1.5,2,4941,77411,132437,0.560312,0,229862
14,1.6,0,5039,117535,143964,1.2082,28283,350207
14,1.6,1,5025,220724,294347,1.67424,34175,656153
14,1.6,2,5177,146561,254425,1.07401,0,435642
14,1.7,0,5039,385776,354207,2.89664,113387,1150420
14,1.7,1,5459,301575,448716,1.98737,44446,901327
14,1.7,2,5459,193088,338940,1.41731,0,577079
14,1.8,0,5653,79169,94334,0.827067,26516,237687
14,1.8,1,5617,355928,507711,3.02797,61266,1071476
14,1.8,2,5745,251884,444563,2.00893,0,757188
14,1.9,0,5729,195711,239681,1.00163,63898,592401
14,1.9,1,5867,388775,555854,2.40962,74885,1177549
14,1.9,2,5867,223589,395347,1.48436,0,676105
14,1,0,4541,140176807,137716039,2347.36,798038,419149811
14,1,1,4541,140176807,137716039,2440.14,798038,419149811
14,1,2,4541,140176807,137716039,2360.69,798038,419149811
14,2,0,5791,290003,364340,1.34233,86835,878107
14,2,1,5791,207892,322620,1.12737,28471,630400
14,2,2,5817,101444,180055,0.568055,0,305113
14,3,0,6635,156241,92378,0.679406,65429,470615
14,3,1,6635,90596,75099,0.517775,15721,273693
14,3,2,6635,34692,47120,0.218455,0,104153
14,4,0,7269,220748,105498,1.5947,117199,665727
14,4,1,7755,61352,88904,0.474966,5975,184915
14,4,2,7297,76767,46650,0.557216,0,231941
14,5,0,8335,74648,56990,0.702179,28964,225053
14,5,1,8335,39992,43542,0.530243,1795,120972
14,5,2,7691,79362,55622,0.79755,0,239747
15,1.1,0,2941,166085,194829,1.85878,6474,498270
15,1.1,1,2941,163476,194631,1.75141,4042,490794
15,1.1,2,2947,220101,249937,2.39721,0,660917
15,1.2,0,2941,78516,99679,0.554525,6449,234876
15,1.2,1,2941,72270,96328,0.481469,2645,216283
15,1.2,2,2947,127854,155417,0.88256,0,383670
15,1.3,0,2941,45350,55325,0.554868,5551,135913
15,1.3,1,2941,40896,53128,0.522631,2656,122655
15,1.3,2,2947,75325,93632,1.03502,0,226008
15,1.4,0,3035,32801,43755,0.405612,4925,98224
15,1.4,1,3035,28516,41799,0.378502,1862,85507
15,1.4,2,3109,52903,85020,0.710214,0,159011
15,1.5,0,3085,26460,36459,0.325133,4322,79234
15,1.5,1,3085,23045,35196,0.309283,1661,69069
15,1.5,2,3109,21052,34953,0.297578,0,63130
15,1.6,0,3085,58590,73879,0.70003,11904,176142
15,1.6,1,3085,48356,70291,0.623053,4007,145561
15,1.6,2,3099,44257,70443,0.461887,0,133216
15,1.7,0,3099,158618,165475,1.70994,39066,477604
15,1.7,1,3099,121302,154127,0.908032,9873,366356
15,1.7,2,3099,103828,143887,0.736571,0,313475
15,1.8,0,3099,357408,290394,3.19093,94394,1079077
15,1.8,1,3099,266842,265477,2.0371,24174,808377
15,1.8,2,3099,212817,233252,1.744,0,645344
15,1.9,0,3171,744556,543426,4.18903,217071,2252834
15,1.9,1,3171,530404,489046,3.48592,50255,1610899
15,1.9,2,3171,415818,424471,3.04951,0,1264976
15,1,0,2941,375983,371793,3.93112,1477,1131413
15,1,1,2941,375983,371793,3.13145,1477,1131413
15,1,2,2941,375983,371793,3.12593,1477,1131413
15,2,0,3311,1438407,1116144,13.3508,459923,4360665
15,2,1,3311,975482,987432,10.4052,99714,2968872
15,2,2,3221,750532,651736,8.72299,0,2288797
15,3,0,4611,8469425,6351951,38.2188,4643028,25801831
15,3,1,4797,5496938,7662507,37.5336,867072,16840371
15,3,2,4787,2394850,4021358,17.2956,0,7342582
15,4,0,5361,7047112,4814412,37.0738,4154081,21439718
15,4,1,5037,6311955,7508070,46.2049,1807578,19333932
15,4,2,4517,5778766,8603360,54.319,0,17775559
15,5,0,6163,6893985,3867884,28.9783,4592317,20960039
15,5,1,5887,2836276,4367948,22.63,229479,8678794
15,5,2,5191,3440031,5204555,29.0352,0,10540273
16,1.1,0,5470,27145028,35213482,312.437,2802329,78648806
16,1.1,1,5470,25589117,34976060,306.348,1418754,74180234
16,1.1,2,5470,23359161,33874266,288.48,0,67683725
16,1.2,0,5546,4691180,5588728,27.8493,1139293,13685602
16,1.2,1,5546,4101756,5483815,27.2672,619641,11969313
16,1.2,2,5546,2956809,4693435,21.3109,0,8607921
16,1.3,0,5864,626236,863987,5.03429,130503,1846651
16,1.3,1,5864,546442,827932,3.98711,71779,1611760
16,1.3,2,5864,378865,662114,3.05582,0,1113771
16,1.4,0,6008,348865,424676,2.69891,102617,1049223
16,1.4,1,6062,275908,410537,1.75229,42412,830739
16,1.4,2,6036,186787,324871,1.36631,0,561822
16,1.5,0,6200,1353864,1532041,8.87215,447519,4099908
16,1.5,1,6200,1055975,1425125,7.02129,213078,3203995
16,1.5,2,6200,605732,1031245,4.76245,0,1836232
16,1.6,0,6380,2135173,2183663,13.7668,852519,6480546
16,1.6,1,6380,1572557,1984540,10.6163,406436,4783949
16,1.6,2,6540,3697666,6364515,33.1992,0,11298924
16,1.7,0,6606,4152972,3417595,21.6024,2030862,12684512
16,1.7,1,6394,6903700,6730008,42.7679,2296211,21108017
16,1.7,2,6652,5962527,10086484,51.0244,0,18265811
16,1.8,0,6606,4651768,3054786,26.1916,2487353,14198730
16,1.8,1,6548,4017423,3292819,26.5133,1501755,12296496
16,1.8,2,6746,1780637,2800259,15.5827,0,5430690
16,1.9,0,7290,1656053,1840280,8.94005,522005,4910215
16,1.9,1,7290,1234307,1714057,8.12504,179246,3671029
16,1.9,2,7436,871756,1468394,6.43366,0,2587315
16,1,0,5440,381606276,376898906,6539.13,1996385,1106631447
16,1,1,5440,381606276,376898906,6861.4,1996385,1106631447
16,1,2,5440,381606276,376898906,6535.78,1996385,1106631447
16,2,0,7496,749800,829320,6.62123,259016,2233013
16,2,1,7496,525651,754620,5.31011,79047,1569903
16,2,2,7496,316482,536829,3.47145,0,943370
16,3,0,8340,1376375,1033528,5.46156,776990,4130354
16,3,1,7638,922741,963363,5.41009,271421,2784667
16,3,2,8062,853023,1463863,6.17495,0,2586501
16,4,0,8232,715782,559145,4.06001,363229,2148319
16,4,1,8232,290064,387159,1.99161,36284,875718
16,4,2,8070,216354,285522,1.62783,0,653356
16,5,0,8226,1314068,571466,5.46912,866025,3950663
16,5,1,8070,288484,240270,1.89524,38679,872657
16,5,2,8070,176803,150710,1.23985,0,533428
17,1.1,0,4827,10134465,9592415,126.553,789483,29757119
17,1.1,1,4827,9637666,9456047,127.695,433778,28301676
17,1.1,2,4827,8840211,9106661,113.804,0,25935538
17,1.2,0,5129,10102779,12476916,67.3486,1789420,29976001
17,1.2,1,5129,8942341,12077971,66.406,905311,26533997
17,1.2,2,5139,7076191,10813557,54.9406,0,20953385
17,1.3,0,5057,4971301,4079477,34.2432,1699102,14884500
17,1.3,1,5057,3582758,3619137,28.3393,674837,10723915
17,1.3,2,5273,2797928,4540503,25.9969,0,8348804
17,1.4,0,5419,12194956,8488303,81.4442,6631626,36748196
17,1.4,1,5419,7859896,7670667,63.9774,2840339,23695089
17,1.4,2,5421,3268880,4860786,33.8489,0,9827133
17,1.5,0,5735,1442776,1837579,9.94166,380543,4374308
17,1.5,1,5735,1145209,1742699,8.30324,140058,3475541
17,1.5,2,5621,1283368,2038707,10.6016,0,3894474
17,1.6,0,5721,718662,860906,5.58254,216238,2183172
17,1.6,1,5721,536154,795005,4.03121,73286,1631627
17,1.6,2,5721,389886,673639,3.23345,0,1185313
17,1.7,0,5991,17811,26117,0.212976,3407,53388
17,1.7,1,5999,14697,25143,0.198686,816,44001
17,1.7,2,5999,13086,23725,0.183701,0,39146
17,1.8,0,5963,12351,17890,0.150893,2193,37122
17,1.8,1,5963,9994,16914,0.139165,397,29998
17,1.8,2,5713,9094,14787,0.12866,0,27251
17,1.9,0,6023,5110,6613,0.0374295,816,15375
17,1.9,1,6041,4530,6446,0.0276721,346,13630
17,1.9,2,6041,3859,5768,0.0234301,0,11588
17,1,0,4827,23662427,23233279,199.31,72344,69157281
17,1,1,4827,23662427,23233279,201.344,72344,69157281
17,1,2,4827,23662427,23233279,185.049,72344,69157281
17,2,0,6023,6106,6824,0.0748016,1027,18379
17,2,1,6041,5460,6759,0.0719389,467,16425
17,2,2,6163,4591,6733,0.0637825,0,13794
17,3,0,6225,39167,15831,0.189877,12622,118011
17,3,1,6225,26364,14745,0.164375,2532,79664
17,3,2,6225,21044,13927,0.138844,0,63480
17,4,0,7579,223254,177136,0.93263,125314,675832
17,4,1,6471,301445,43534,1.95268,53055,916921
17,4,2,6619,90940,52032,0.599735,0,276590
17,5,0,8257,184985,147216,1.35242,100299,559217
17,5,1,7303,225730,182412,1.5602,70182,684971
17,5,2,7575,453744,451685,3.4743,0,1374692
18,1.1,0,3624,674668,768287,7.7459,70090,2037339
18,1.1,1,3624,629235,760872,7.48102,30742,1900568
18,1.1,2,3624,574784,731531,6.98265,0,1735213
18,1.2,0,3698,213910,249287,1.31649,44821,651433
18,1.2,1,3698,191616,246315,1.2157,24623,583497
18,1.2,2,3698,150743,222736,1.02347,0,458751
18,1.3,0,3698,1455586,762900,9.43884,681850,4465375
18,1.3,1,3698,1146392,739441,7.63784,390995,3515788
18,1.3,2,3714,669156,645561,5.82339,0,2050814
18,1.4,0,3940,5719999,3733610,29.9229,2406750,17567656
18,1.4,1,3942,4281850,3592252,27.8122,1098365,13158116
18,1.4,2,3942,2655395,2952750,21.1344,0,8168877
18,1.5,0,4204,14563244,10547542,118.049,6897659,44721378
18,1.5,1,4204,10335914,10039065,103.544,3030233,31768773
18,1.5,2,4276,5736709,8496307,70.9796,0,17659795
18,1.6,0,4276,11277658,8729369,68.413,4850309,34602982
18,1.6,1,4276,8603655,8381723,62.1309,2410321,26459699
18,1.6,2,4276,4842076,6424764,41.1338,0,14908142
18,1.7,0,4330,9765822,7155855,79.3066,4676835,29963300
18,1.7,1,4330,6864847,6762494,70.3449,2043537,21122231
18,1.7,2,4330,4453392,5944838,54.32,0,13721254
18,1.8,0,4330,15124975,8914738,91.695,8274634,46416076
18,1.8,1,4366,9819450,8687907,75.1253,3372441,30228099
18,1.8,2,4366,4427583,5765419,43.3172,0,13657781
18,1.9,0,4614,21353191,14316143,98.8171,12138290,65539645
18,1.9,1,4614,12202269,12610256,74.7407,4067827,37591641
18,1.9,2,4366,6758705,7170502,51.5641,0,20857533
18,1,0,3602,2368793,2322932,18.8356,12699,7152469
18,1,1,3602,2368793,2322932,18.1401,12699,7152469
18,1,2,3602,2368793,2322932,18.3609,12699,7152469
18,2,0,5194,6753105,6949640,45.1413,2610658,20669545
18,2,1,5194,4739194,6486839,38.7166,878344,14557896
18,2,2,5270,4977673,8377329,44.1505,0,15356057
18,3,0,5354,2440812,1692025,10.3866,1445668,7427754
18,3,1,5336,1086630,1459400,6.86473,225632,3326997
18,3,2,5404,807953,1377682,5.88608,0,2475067
18,4,0,5618,4347927,2980341,18.784,2642470,13231556
18,4,1,5654,1825907,2265578,11.4229,481909,5583073
18,4,2,5922,1438482,2434273,10.8688,0,4408632
18,5,0,5802,3547213,2998183,18.6204,1753010,10783959
18,5,1,6070,1957671,3105159,15.2794,113800,5994559
18,5,2,5982,1673509,2832824,13.4417,0,5124148
19,1.1,0,3770,726521,801071,8.57293,71761,2184520
19,1.1,1,3770,676301,794547,7.95477,27058,2036974
19,1.1,2,3770,634958,777543,7.6165,0,1911378
19,1.2,0,3800,433543,420344,2.68104,114596,1306237
19,1.2,1,3800,337666,403404,2.28166,31962,1018834
19,1.2,2,3852,607623,797729,4.63939,0,1838086
19,1.3,0,3884,550979,436246,4.15689,232851,1668543
19,1.3,1,3884,360931,414968,2.64893,59251,1094651
19,1.3,2,3884,242896,337132,1.96073,0,735027
19,1.4,0,3884,119745,105825,1.32915,35452,363764
19,1.4,1,3884,87651,98593,0.810567,10083,266702
19,1.4,2,3884,62489,81860,0.47191,0,189995
19,1.5,0,3892,262885,110647,1.49541,73349,799813
19,1.5,1,3892,176947,93332,1.13958,22188,539112
19,1.5,2,3892,103865,70888,0.685467,0,315631
19,1.6,0,4068,1374033,560909,9.12761,469840,4200702
19,1.6,1,4590,1206726,1743115,8.67005,219936,3697390
19,1.6,2,3980,641039,256545,5.34736,0,1961492
19,1.7,0,4590,480271,548809,4.21631,158050,1475052
19,1.7,1,4590,253518,368305,2.53552,37764,782454
19,1.7,2,4590,174671,299367,1.95268,0,539808
19,1.8,0,4590,228767,236168,2.07719,83048,700508
19,1.8,1,4590,147054,204637,1.05864,20669,452178
19,1.8,2,4590,85107,136973,0.687145,0,261827
19,1.9,0,4590,123235,121038,0.616599,44776,376000
19,1.9,1,4590,78099,103306,0.456231,10824,239215
19,1.9,2,4590,52954,80652,0.33784,0,162299
19,1,0,3770,2214304,2177145,17.9787,9495,6677162
19,1,1,3770,2214304,2177145,17.4183,9495,6677162
19,1,2,3770,2214304,2177145,17.7655,9495,6677162
19,2,0,4590,51108,52265,0.538058,11531,155124
19,2,1,4590,35133,43053,0.423514,2162,106838
19,2,2,4590,30901,40304,0.383587,0,94102
19,3,0,5730,517667,396956,2.36719,239335,1579857
19,3,1,5276,256675,192229,1.62791,29207,786361
19,3,2,5292,240264,142542,1.71579,0,735315
19,4,0,6164,483242,358727,1.90381,251960,1467874
19,4,1,6372,395418,540865,2.42952,45518,1206165
19,4,2,6372,178566,282684,1.16726,0,545659
19,5,0,6694,477135,213674,2.97334,265905,1445174
19,5,1,6730,227892,132335,1.73461,18767,692991
19,5,2,6782,173320,294855,1.42128,0,528561
20,1.1,0,3484,803061,936034,9.4304,54935,2431480
20,1.1,1,3484,771170,931914,8.75182,26582,2337362
20,1.1,2,3484,733290,918337,8.50657,0,2222091
20,1.2,0,3518,188940,263176,1.20264,22560,571723
20,1.2,1,3536,207894,308791,1.40196,12842,630463
20,1.2,2,3536,186246,295876,1.31241,0,565041
20,1.3,0,3536,84292,112112,1.10304,14991,254572
20,1.3,1,3536,72613,108706,0.928689,5524,219624
20,1.3,2,3536,63755,103775,0.578256,0,192888
20,1.4,0,3720,91631,124981,0.465297,20118,276018
20,1.4,1,3736,76078,120729,0.406591,7672,229744
20,1.4,2,3736,60988,108731,0.343944,0,184180
20,1.5,0,3694,20798,28478,0.141005,2839,62090
20,1.5,1,3694,18287,27141,0.115372,1157,54728
20,1.5,2,3828,16603,29138,0.102471,0,49711
20,1.6,0,3828,14677,20806,0.174338,2180,43893
20,1.6,1,3828,12831,19902,0.163582,917,38461
20,1.6,2,3900,11681,20340,0.155787,0,35005
20,1.7,0,3828,14592,16999,0.135869,3142,43666
20,1.7,1,3828,11783,15884,0.0957263,1076,35366
20,1.7,2,3910,9846,16457,0.0825397,0,29571
20,1.8,0,3922,12243,16471,0.148777,1651,36748
20,1.8,1,3922,10775,15705,0.140082,730,32419
20,1.8,2,3942,9131,14617,0.124237,0,27519
20,1.9,0,3922,12131,14963,0.144735,1824,36360
20,1.9,1,3942,10117,14210,0.12915,679,30383
20,1.9,2,3942,8131,12242,0.107498,0,24452
20,1,0,3420,1196417,1174426,10.0223,5609,3616133
20,1,1,3420,1196417,1174426,9.76667,5609,3616133
20,1,2,3420,1196417,1174426,9.5389,5609,3616133
20,2,0,3870,14914,14730,0.0944817,2032,44608
20,2,1,3870,12160,13228,0.077443,550,36435
20,2,2,3870,10332,11767,0.0673381,0,30985
20,3,0,4648,33175,10805,0.165527,10376,98946
20,3,1,5132,36106,27872,0.226399,1679,108243
20,3,2,5132,29214,23110,0.179435,0,87578
20,4,0,6224,214577,212367,0.913658,93227,642893
20,4,1,6062,262197,322107,1.65749,20589,792148
20,4,2,5356,210368,27764,1.49837,0,635266
20,5,0,6622,1351959,874184,6.94512,812566,4091569
20,5,1,6398,441222,442698,3.36419,65832,1341032
20,5,2,6398,253441,274579,2.09849,0,770515
21,1.1,0,4841,693185,927617,8.24998,53824,2050304
21,1.1,1,4841,662779,921516,7.70653,27972,1960963
21,1.1,2,4841,616029,897221,7.44295,0,1822404
21,1.2,0,4955,238242,327043,1.45359,26069,708146
21,1.2,1,4955,224588,323773,1.44385,14595,668013
21,1.2,2,4955,312405,464364,2.24296,0,929698
21,1.3,0,5015,114095,134204,1.47206,21008,342307
21,1.3,1,5017,101902,132161,0.94484,10334,305987
21,1.3,2,5099,73337,119711,0.572648,0,220673
21,1.4,0,5313,297841,398343,2.7871,63917,899985
21,1.4,1,5313,250852,380776,2.51317,27423,759031
21,1.4,2,5383,192181,338415,2.0724,0,581107
21,1.5,0,5573,1729,2551,0.0148797,143,5151
21,1.5,1,5573,1671,2549,0.0145284,86,4980
21,1.5,2,5575,1622,2455,0.0144918,0,4833
21,1.6,0,5727,607072,485104,4.62142,159565,1843953
21,1.6,1,5727,403217,386571,2.86694,47043,1224619
21,1.6,2,5727,251746,268058,1.87507,0,764615
21,1.7,0,6285,580990,725147,4.10897,166166,1754684
21,1.7,1,6285,446506,681549,3.5097,56717,1353518
21,1.7,2,6285,284692,500951,2.39068,0,863438
21,1.8,0,5927,1346814,688430,9.8218,399209,4086742
21,1.8,1,5927,1018646,631492,7.71203,132253,3103396
21,1.8,2,5927,664965,439116,5.62758,0,2028196
21,1.9,0,5927,2165436,761543,14.5428,736377,6570919
21,1.9,1,5927,1569208,684415,12.1844,245904,4780762
21,1.9,2,5927,953353,446803,8.19852,0,2909614
21,1,0,4817,7932529,7771590,64.3532,24890,23447615
21,1,1,4817,7932529,7771590,66.9059,24890,23447615
21,1,2,4817,7932529,7771590,64.5005,24890,23447615
21,2,0,6411,1339132,1418556,7.62786,467695,4061425
21,2,1,6425,976552,1332341,6.65361,164269,2974645
21,2,2,5991,603605,403509,4.61845,0,1838454
21,3,0,7207,2308413,1614266,9.51966,1341227,6975401
21,3,1,7207,965630,1299105,6.10667,188364,2931207
21,3,2,7273,623749,1050011,4.42382,0,1892802
21,4,0,7581,1226478,538464,7.70551,761732,3692835
21,4,1,8339,503655,727218,5.4525,76402,1520241
21,4,2,8473,275707,480910,3.25264,0,831146
21,5,0,8113,1610363,722610,7.43977,1081322,4845582
21,5,1,7775,555540,393313,3.97767,111590,1680040
21,5,2,8515,301916,466358,2.54948,0,912057
22,1.1,0,3780,5466424,6296741,69.7602,451765,16364763
